datetime,open,high,low,close,volume,symbol
2025-01-20 14:15:00,4078.1,4081.65,4077.25,4078.7,37166,TCS
2025-01-20 14:30:00,4078.75,4086.85,4077.6,4082.4,47134,TCS
2025-01-20 14:45:00,4082.7,4085.5,4081.0,4081.95,65727,TCS
2025-01-20 15:00:00,4082.7,4082.7,4073.35,4080.0,105641,TCS
2025-01-20 15:15:00,4078.65,4080.95,4076.1,4080.0,89447,TCS
2025-01-21 09:15:00,4095.3,4111.0,4083.0,4093.7,119963,TCS
2025-01-21 09:30:00,4092.65,4096.95,4072.5,4074.7,68149,TCS
2025-01-21 09:45:00,4074.55,4089.9,4067.0,4082.25,72891,TCS
2025-01-21 10:00:00,4083.05,4090.0,4078.65,4084.0,42054,TCS
2025-01-21 10:15:00,4083.8,4084.0,4055.55,4059.85,71982,TCS
2025-01-21 10:30:00,4059.55,4068.95,4057.55,4062.35,23683,TCS
2025-01-21 10:45:00,4062.0,4069.15,4060.05,4062.8,21830,TCS
2025-01-21 11:00:00,4062.8,4063.95,4056.3,4062.45,26470,TCS
2025-01-21 11:15:00,4063.9,4065.2,4056.5,4058.65,20605,TCS
2025-01-21 11:30:00,4060.0,4065.75,4052.0,4058.75,30359,TCS
2025-01-21 11:45:00,4059.0,4109.35,4059.0,4094.25,302379,TCS
2025-01-21 12:00:00,4096.6,4100.0,4080.15,4083.4,46529,TCS
2025-01-21 12:15:00,4083.35,4084.05,4048.0,4051.55,117690,TCS
2025-01-21 12:30:00,4051.75,4062.1,4050.0,4059.0,36491,TCS
2025-01-21 12:45:00,4058.4,4088.6,4055.0,4082.15,43673,TCS
2025-01-21 13:00:00,4082.3,4093.8,4075.55,4083.55,42682,TCS
2025-01-21 13:15:00,4083.4,4088.85,4054.4,4087.05,64283,TCS
2025-01-21 13:30:00,4086.25,4091.0,4074.25,4083.8,26710,TCS
2025-01-21 13:45:00,4083.8,4087.0,4070.05,4077.35,27646,TCS
2025-01-21 14:00:00,4077.35,4084.75,4073.45,4077.95,27641,TCS
2025-01-21 14:15:00,4078.7,4081.0,4059.3,4061.95,55269,TCS
2025-01-21 14:30:00,4061.75,4066.65,4030.5,4038.6,163881,TCS
2025-01-21 14:45:00,4037.55,4049.0,4032.55,4041.15,138110,TCS
2025-01-21 15:00:00,4041.15,4041.95,4030.0,4035.0,229093,TCS
2025-01-21 15:15:00,4035.35,4041.2,4032.85,4038.0,145510,TCS
2025-01-22 09:15:00,4050.0,4079.9,4044.2,4070.0,115381,TCS
2025-01-22 09:30:00,4070.45,4087.95,4063.5,4080.0,77866,TCS
2025-01-22 09:45:00,4080.0,4099.9,4074.65,4090.0,114970,TCS
2025-01-22 10:00:00,4090.0,4099.0,4088.15,4098.6,47189,TCS
2025-01-22 10:15:00,4099.0,4115.75,4097.1,4114.35,102941,TCS
2025-01-22 10:30:00,4114.35,4135.1,4107.4,4131.95,141529,TCS
2025-01-22 10:45:00,4131.4,4142.0,4121.0,4124.05,110302,TCS
2025-01-22 11:00:00,4124.0,4135.8,4122.9,4129.0,59631,TCS
2025-01-22 11:15:00,4128.0,4133.45,4126.8,4127.1,47284,TCS
2025-01-22 11:30:00,4127.6,4135.0,4126.55,4130.05,44658,TCS
2025-01-22 11:45:00,4128.8,4136.9,4125.95,4129.25,41579,TCS
2025-01-22 12:00:00,4129.55,4129.95,4121.1,4129.95,58896,TCS
2025-01-22 12:15:00,4129.95,4136.5,4123.0,4128.5,75122,TCS
2025-01-22 12:30:00,4127.4,4131.5,4124.0,4125.0,41926,TCS
2025-01-22 12:45:00,4125.15,4134.0,4123.5,4134.0,34360,TCS
2025-01-22 13:00:00,4133.05,4149.0,4129.95,4148.05,60955,TCS
2025-01-22 13:15:00,4148.05,4152.6,4143.0,4147.7,103587,TCS
2025-01-22 13:30:00,4147.4,4151.0,4137.45,4145.9,109634,TCS
2025-01-22 13:45:00,4145.6,4155.0,4145.0,4153.95,64786,TCS
2025-01-22 14:00:00,4153.95,4155.55,4143.25,4144.7,68700,TCS
2025-01-22 14:15:00,4144.7,4153.65,4141.2,4152.25,112086,TCS
2025-01-22 14:30:00,4152.25,4162.2,4150.0,4155.2,127753,TCS
2025-01-22 14:45:00,4155.6,4161.75,4150.15,4160.1,172769,TCS
2025-01-22 15:00:00,4160.2,4163.15,4155.05,4157.0,282620,TCS
2025-01-22 15:15:00,4157.35,4157.35,4145.0,4152.0,180554,TCS
2025-01-23 09:15:00,4168.0,4191.35,4156.7,4173.25,191383,TCS
2025-01-23 09:30:00,4173.25,4187.5,4165.0,4186.0,99543,TCS
2025-01-23 09:45:00,4185.95,4186.35,4156.6,4177.8,75883,TCS
2025-01-23 10:00:00,4177.8,4186.45,4170.0,4176.65,67017,TCS
2025-01-23 10:15:00,4176.65,4179.4,4171.25,4179.35,23039,TCS
2025-01-23 10:30:00,4178.55,4181.55,4167.3,4171.2,95715,TCS
2025-01-23 10:45:00,4171.0,4174.85,4161.0,4161.0,73716,TCS
2025-01-23 11:00:00,4162.4,4170.0,4157.05,4157.4,68659,TCS
2025-01-23 11:15:00,4157.4,4164.05,4155.6,4159.55,147103,TCS
2025-01-23 11:30:00,4159.55,4168.95,4158.65,4168.7,50639,TCS
2025-01-23 11:45:00,4168.45,4174.6,4161.45,4161.6,43830,TCS
2025-01-23 12:00:00,4162.45,4167.15,4160.5,4164.4,14576,TCS
2025-01-23 12:15:00,4164.4,4169.6,4160.4,4168.0,23970,TCS
2025-01-23 12:30:00,4168.0,4170.0,4165.0,4166.6,23842,TCS
2025-01-23 12:45:00,4166.6,4167.95,4162.0,4165.5,25723,TCS
2025-01-23 13:00:00,4165.3,4166.05,4160.5,4161.0,22034,TCS
2025-01-23 13:15:00,4161.9,4163.85,4157.0,4160.2,28819,TCS
2025-01-23 13:30:00,4160.2,4166.55,4157.5,4157.85,45178,TCS
2025-01-23 13:45:00,4157.85,4163.75,4157.25,4161.6,49949,TCS
2025-01-23 14:00:00,4161.6,4163.45,4151.05,4154.2,46975,TCS
2025-01-23 14:15:00,4154.2,4157.9,4141.65,4146.4,73805,TCS
2025-01-23 14:30:00,4146.7,4150.0,4140.05,4146.0,64033,TCS
2025-01-23 14:45:00,4146.0,4149.35,4143.15,4147.95,82796,TCS
2025-01-23 15:00:00,4147.95,4150.0,4140.35,4142.65,184221,TCS
2025-01-23 15:15:00,4142.45,4151.0,4141.15,4148.0,193983,TCS
2025-01-24 09:15:00,4104.0,4168.85,4104.0,4158.55,230931,TCS
2025-01-24 09:30:00,4158.55,4170.0,4154.1,4169.95,40752,TCS
2025-01-24 09:45:00,4169.95,4177.75,4154.35,4162.75,105259,TCS
2025-01-24 10:00:00,4161.3,4166.9,4152.5,4161.0,28081,TCS
2025-01-24 10:15:00,4160.2,4164.95,4147.55,4158.05,33284,TCS
2025-01-24 10:30:00,4158.05,4163.25,4155.9,4158.5,27564,TCS
2025-01-24 10:45:00,4158.55,4162.75,4153.45,4156.0,42436,TCS
2025-01-24 11:00:00,4155.95,4162.0,4154.2,4157.65,69666,TCS
2025-01-24 11:15:00,4157.7,4163.85,4155.0,4155.6,63282,TCS
2025-01-24 11:30:00,4156.0,4170.0,4155.65,4169.1,84617,TCS
2025-01-24 11:45:00,4170.0,4178.0,4167.5,4168.05,67998,TCS
2025-01-24 12:00:00,4168.85,4172.9,4160.0,4163.7,43963,TCS
2025-01-24 12:15:00,4162.45,4167.7,4160.0,4163.9,36078,TCS
2025-01-24 12:30:00,4163.55,4164.75,4152.0,4155.0,46137,TCS
2025-01-24 12:45:00,4155.0,4155.0,4145.15,4151.75,43563,TCS
2025-01-24 13:00:00,4152.45,4157.9,4143.05,4153.2,44941,TCS
2025-01-24 13:15:00,4152.65,4155.0,4148.5,4155.0,35272,TCS
2025-01-24 13:30:00,4155.0,4155.0,4150.05,4153.75,37933,TCS
2025-01-24 13:45:00,4153.75,4155.0,4150.2,4152.8,27481,TCS
2025-01-24 14:00:00,4152.8,4159.9,4150.0,4152.35,34641,TCS
2025-01-24 14:15:00,4152.35,4158.3,4149.85,4155.0,81678,TCS
2025-01-24 14:30:00,4156.9,4157.4,4150.0,4155.2,77403,TCS
2025-01-24 14:45:00,4155.25,4158.95,4148.5,4156.0,99443,TCS
2025-01-24 15:00:00,4155.9,4155.9,4147.65,4149.85,96383,TCS
2025-01-24 15:15:00,4149.8,4162.05,4148.7,4153.1,371534,TCS
2025-01-27 09:15:00,4102.0,4156.35,4086.0,4150.0,250576,TCS
2025-01-27 09:30:00,4150.1,4154.05,4127.05,4129.4,106312,TCS
2025-01-27 09:45:00,4129.4,4130.55,4104.45,4106.95,101864,TCS
2025-01-27 10:00:00,4106.95,4113.55,4101.05,4109.95,123780,TCS
2025-01-27 10:15:00,4109.95,4110.45,4080.0,4080.25,80749,TCS
2025-01-27 10:30:00,4081.4,4081.4,4070.25,4073.85,28590,TCS
2025-01-27 10:45:00,4073.9,4073.9,4060.7,4064.6,27335,TCS
2025-01-27 11:00:00,4064.6,4075.5,4056.0,4069.45,35395,TCS
2025-01-27 11:15:00,4069.45,4073.8,4062.0,4068.85,28401,TCS
2025-01-27 11:30:00,4068.85,4070.05,4053.0,4057.05,44216,TCS
2025-01-27 11:45:00,4057.2,4069.95,4055.0,4060.35,36036,TCS
2025-01-27 12:00:00,4060.35,4067.65,4054.55,4057.3,37153,TCS
2025-01-27 12:15:00,4057.3,4066.7,4056.3,4066.0,29625,TCS
2025-01-27 12:30:00,4066.0,4066.45,4055.0,4055.95,43589,TCS
2025-01-27 12:45:00,4055.5,4055.9,4045.5,4050.0,49602,TCS
2025-01-27 13:00:00,4050.0,4052.55,4045.0,4051.2,44884,TCS
2025-01-27 13:15:00,4050.3,4051.2,4042.0,4044.9,42087,TCS
2025-01-27 13:30:00,4044.9,4052.35,4041.05,4050.2,34842,TCS
2025-01-27 13:45:00,4050.25,4060.25,4047.25,4059.55,36653,TCS
2025-01-27 14:00:00,4059.25,4060.45,4050.4,4055.1,37991,TCS
2025-01-27 14:15:00,4054.45,4059.95,4051.75,4058.65,34967,TCS
2025-01-27 14:30:00,4057.95,4065.0,4051.45,4063.35,45843,TCS
2025-01-27 14:45:00,4063.35,4068.25,4062.95,4064.4,51327,TCS
2025-01-27 15:00:00,4064.4,4067.7,4061.0,4063.8,85191,TCS
2025-01-27 15:15:00,4063.85,4070.05,4062.3,4067.0,94783,TCS
2025-01-28 09:15:00,4070.8,4102.0,4066.0,4099.95,227035,TCS
2025-01-28 09:30:00,4100.0,4100.2,4075.05,4084.9,93423,TCS
2025-01-28 09:45:00,4084.75,4096.0,4081.3,4084.35,85071,TCS
2025-01-28 10:00:00,4084.35,4087.8,4072.95,4075.15,85646,TCS
2025-01-28 10:15:00,4075.65,4089.45,4070.55,4086.6,66560,TCS
2025-01-28 10:30:00,4087.0,4088.7,4052.1,4054.1,65092,TCS
2025-01-28 10:45:00,4053.1,4055.25,4034.15,4044.35,90666,TCS
2025-01-28 11:00:00,4044.6,4076.25,4042.65,4047.35,114417,TCS
2025-01-28 11:15:00,4047.15,4067.45,4041.1,4058.3,93186,TCS
2025-01-28 11:30:00,4057.7,4067.1,4051.25,4051.5,110948,TCS
2025-01-28 11:45:00,4052.95,4055.0,4035.4,4036.5,62350,TCS
2025-01-28 12:00:00,4035.5,4053.85,4033.7,4051.95,80385,TCS
2025-01-28 12:15:00,4050.5,4054.0,4032.95,4040.75,92702,TCS
2025-01-28 12:30:00,4040.75,4043.0,4033.75,4036.85,55895,TCS
2025-01-28 12:45:00,4037.75,4046.05,4035.0,4038.75,74695,TCS
2025-01-28 13:00:00,4038.8,4049.9,4037.95,4047.9,38324,TCS
2025-01-28 13:15:00,4047.9,4051.95,4043.45,4045.5,39373,TCS
2025-01-28 13:30:00,4045.5,4056.95,4044.55,4049.0,65264,TCS
2025-01-28 13:45:00,4048.5,4060.0,4046.75,4057.25,44066,TCS
2025-01-28 14:00:00,4057.05,4059.9,4050.25,4058.35,55660,TCS
2025-01-28 14:15:00,4058.55,4073.1,4053.25,4069.9,67509,TCS
2025-01-28 14:30:00,4070.2,4073.45,4061.75,4071.75,104962,TCS
2025-01-28 14:45:00,4072.0,4072.0,4034.55,4037.05,212959,TCS
2025-01-28 15:00:00,4037.05,4048.15,4028.3,4045.5,242473,TCS
2025-01-28 15:15:00,4045.75,4047.95,4036.35,4040.0,184442,TCS
2025-01-29 09:15:00,4054.0,4089.4,4054.0,4081.0,107251,TCS
2025-01-29 09:30:00,4081.0,4096.95,4080.0,4095.85,71555,TCS
2025-01-29 09:45:00,4094.9,4107.85,4091.0,4104.35,83082,TCS
2025-01-29 10:00:00,4104.5,4107.65,4092.1,4095.85,114950,TCS
2025-01-29 10:15:00,4095.2,4102.0,4090.0,4096.65,39201,TCS
2025-01-29 10:30:00,4097.25,4100.6,4092.0,4092.05,23655,TCS
2025-01-29 10:45:00,4092.05,4100.0,4091.0,4100.0,32788,TCS
2025-01-29 11:00:00,4099.85,4100.0,4085.8,4090.65,38148,TCS
2025-01-29 11:15:00,4091.0,4093.9,4067.1,4079.8,50344,TCS
2025-01-29 11:30:00,4079.8,4091.0,4078.65,4080.0,26836,TCS
2025-01-29 11:45:00,4079.95,4086.7,4079.0,4082.55,27690,TCS
2025-01-29 12:00:00,4081.55,4081.55,4076.05,4078.25,16672,TCS
2025-01-29 12:15:00,4078.25,4091.9,4075.7,4076.35,47273,TCS
2025-01-29 12:30:00,4076.35,4080.0,4071.6,4076.95,20430,TCS
2025-01-29 12:45:00,4077.85,4084.65,4076.95,4081.2,41138,TCS
2025-01-29 13:00:00,4081.0,4082.75,4072.0,4080.0,24476,TCS
2025-01-29 13:15:00,4079.95,4092.2,4077.25,4092.15,51675,TCS
2025-01-29 13:30:00,4092.15,4097.0,4088.05,4095.95,32991,TCS
2025-01-29 13:45:00,4095.95,4101.0,4094.4,4096.05,43294,TCS
2025-01-29 14:00:00,4096.05,4101.0,4093.5,4099.3,65709,TCS
2025-01-29 14:15:00,4099.65,4101.2,4091.55,4094.85,57611,TCS
2025-01-29 14:30:00,4094.9,4096.0,4090.95,4095.9,25881,TCS
2025-01-29 14:45:00,4095.9,4097.15,4088.65,4093.7,35315,TCS
2025-01-29 15:00:00,4093.75,4102.0,4092.4,4101.95,62343,TCS
2025-01-29 15:15:00,4102.0,4105.0,4094.05,4105.0,75025,TCS
2025-01-30 09:15:00,4099.9,4117.0,4081.9,4089.8,80765,TCS
2025-01-30 09:30:00,4089.85,4105.1,4089.85,4100.45,34559,TCS
2025-01-30 09:45:00,4100.75,4103.2,4093.55,4098.7,21884,TCS
2025-01-30 10:00:00,4099.05,4125.1,4098.0,4117.3,41072,TCS
2025-01-30 10:15:00,4117.3,4129.9,4115.05,4124.05,50996,TCS
2025-01-30 10:30:00,4124.8,4127.75,4116.0,4122.9,36861,TCS
2025-01-30 10:45:00,4122.9,4127.6,4107.95,4113.3,39142,TCS
2025-01-30 11:00:00,4113.3,4117.1,4099.95,4116.25,76508,TCS
2025-01-30 11:15:00,4116.25,4122.95,4102.8,4103.0,55774,TCS
2025-01-30 11:30:00,4103.05,4104.75,4090.0,4091.0,30248,TCS
2025-01-30 11:45:00,4091.6,4098.4,4091.0,4091.05,12097,TCS
2025-01-30 12:00:00,4091.3,4096.85,4090.55,4091.65,22263,TCS
2025-01-30 12:15:00,4093.6,4101.55,4090.3,4095.55,42200,TCS
2025-01-30 12:30:00,4095.55,4100.5,4095.0,4097.5,35450,TCS
2025-01-30 12:45:00,4098.0,4111.35,4092.5,4108.4,37569,TCS
2025-01-30 13:00:00,4108.4,4113.45,4103.15,4108.8,48022,TCS
2025-01-30 13:15:00,4108.8,4111.25,4099.15,4100.15,66774,TCS
2025-01-30 13:30:00,4100.05,4105.75,4089.95,4100.95,55896,TCS
2025-01-30 13:45:00,4100.9,4103.55,4093.0,4095.45,33737,TCS
2025-01-30 14:00:00,4095.45,4102.65,4078.0,4078.0,44715,TCS
2025-01-30 14:15:00,4078.7,4086.65,4070.3,4070.5,39849,TCS
2025-01-30 14:30:00,4070.2,4074.65,4066.05,4073.0,67525,TCS
2025-01-30 14:45:00,4072.85,4084.6,4058.5,4079.85,86488,TCS
2025-01-30 15:00:00,4079.9,4102.95,4079.8,4099.95,261602,TCS
2025-01-30 15:15:00,4099.55,4125.0,4097.3,4100.0,206210,TCS
2025-01-31 09:15:00,4110.0,4120.1,4092.0,4116.85,81093,TCS
2025-01-31 09:30:00,4116.6,4128.45,4112.4,4122.35,37087,TCS
2025-01-31 09:45:00,4122.35,4124.95,4108.1,4112.45,32085,TCS
2025-01-31 10:00:00,4111.5,4114.6,4085.25,4099.3,40990,TCS
2025-01-31 10:15:00,4099.25,4114.0,4093.05,4108.85,42704,TCS
2025-01-31 10:30:00,4107.5,4110.0,4102.05,4106.35,16113,TCS
2025-01-31 10:45:00,4106.35,4108.1,4098.0,4098.4,17831,TCS
2025-01-31 11:00:00,4098.35,4102.3,4095.0,4101.15,24745,TCS
2025-01-31 11:15:00,4100.8,4108.0,4088.3,4099.35,33929,TCS
2025-01-31 11:30:00,4098.65,4102.4,4094.0,4096.7,16669,TCS
2025-01-31 11:45:00,4097.9,4108.0,4095.0,4099.05,46729,TCS
2025-01-31 12:00:00,4099.95,4102.7,4096.05,4098.3,10572,TCS
2025-01-31 12:15:00,4098.25,4100.0,4090.9,4093.0,12523,TCS
2025-01-31 12:30:00,4093.05,4107.1,4093.0,4100.55,40167,TCS
2025-01-31 12:45:00,4100.2,4102.05,4093.75,4097.85,21672,TCS
2025-01-31 13:00:00,4097.15,4105.6,4097.1,4101.25,91440,TCS
2025-01-31 13:15:00,4101.35,4113.95,4101.1,4111.25,60194,TCS
2025-01-31 13:30:00,4111.3,4113.95,4103.55,4112.6,50828,TCS
2025-01-31 13:45:00,4112.9,4113.95,4100.2,4104.45,33454,TCS
2025-01-31 14:00:00,4104.5,4108.7,4093.05,4101.3,193172,TCS
2025-01-31 14:15:00,4102.7,4103.0,4098.6,4102.1,29099,TCS
2025-01-31 14:30:00,4102.1,4106.9,4099.3,4104.85,45368,TCS
2025-01-31 14:45:00,4104.95,4110.0,4100.65,4105.25,56467,TCS
2025-01-31 15:00:00,4105.25,4117.95,4105.0,4109.45,228348,TCS
2025-01-31 15:15:00,4110.15,4121.0,4105.7,4114.15,227056,TCS
